 ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,AUDIENCIA,
11086277,"Curso de inglés en Vargas Llosa","","1","1","J","","2020-01-16 00:00:00.0","2020-02-13 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3ffacc5a56ffe610VgnVCM1000001d4a900aRCRD","Curso de inglés en Vargas Llosa","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=12facc5a56ffe610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD","Biblioteca Pública Municipal Mario Vargas Llosa (Centro)","1,6","CALLE","BARCELO","4","CENTRO","JUSTICIA","28004","440645","4475347","40.426642215368176","-3.699722994908341","/contenido/actividades/CursosTalleres","",
11107954,"Curso de relajación y meditación","","1","1","V","31/1/2020,14/2/2020,21/2/2020,28/2/2020,6/3/2020,20/3/2020,10/4/2020,24/4/2020,1/5/2020,15/5/2020,22/5/2020,5/6/2020,19/6/2020,","2020-01-24 00:00:00.0","2020-06-26 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6365bfbe05eaf610VgnVCM2000001f4a900aRCRD","Curso de relajación y meditación","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d45bfbe05eaf610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD","Biblioteca Pública Municipal Mario Vargas Llosa (Centro)","1,6","CALLE","BARCELO","4","CENTRO","JUSTICIA","28004","440645","4475347","40.426642215368176","-3.699722994908341","/contenido/actividades/CursosTalleres","",
11103154,"Dinastía Flavia II","","1","0","","","2020-02-14 00:00:00.0","2020-02-14 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=57928028b5f8f610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Ana María Matute (Carabanchel)","1","CALLE","ISAAC ALBENIZ","1","CARABANCHEL","SAN ISIDRO","28019","438891","4472167","40.39786734087938","-3.720088245008897","/contenido/actividades/ConferenciasColoquios","",
11105329,"Do It Yourself. Antifaces de carnaval","","1","0","","","2020-02-21 00:00:00.0","2020-02-21 23:59:00.0","18:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=858d4880664af610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)","1,6","CALLE","MARIA SEVILLA DIAGO","15","SAN BLAS-CANILLEJAS","ROSAS","28022","448214","4476029","40.433291625973624","-3.6105662311927453","/contenido/actividades/CursosTalleres","/usuario/Niños,/usuario/Familias",
11121181,"Educación financiera con niños","","1","0","","","2020-02-26 00:00:00.0","2020-02-26 23:59:00.0","18:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd4cf38009bff610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11c03d0b5e71c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Vallecas (Puente de Vallecas)","0,6","CALLE","PUERTO DEL MONASTERIO","1","PUENTE DE VALLECAS","SAN DIEGO","28053","443517","4471815","40.395023959810636","-3.665554302127492","/contenido/actividades/CursosTalleres","/usuario/Niños",
11121253,"El arte de recordar(se): la memoria y la literatura","","1","0","","","2020-02-05 00:00:00.0","2020-02-05 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59c4f38009bff610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro","1,5,6","PASEO","FERNAN NUÑEZ","24","RETIRO","LOS JERONIMOS","28009","442345","4474221","40.4166091081099","-3.6795930368034804","/contenido/actividades/ConferenciasColoquios","",
11089399,"El camino del Mindfulness","","1","0","","","2020-02-19 00:00:00.0","2020-02-19 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17d298993e81f610VgnVCM2000001f4a900aRCRD","El camino del Mindfulness","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8e6cd29435fb610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD","Biblioteca Pública Municipal Mario Vargas Llosa (Centro)","1,6","CALLE","BARCELO","4","CENTRO","JUSTICIA","28004","440645","4475347","40.426642215368176","-3.699722994908341","/contenido/actividades/ConferenciasColoquios","",
11112141,"El Madrid de Galdós","","1","0","","","2020-02-28 00:00:00.0","2020-02-28 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f52a625538cf610VgnVCM1000001d4a900aRCRD","El Madrid de Galdós","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a032a625538cf610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13ec3d0b5e71c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Benito Pérez Galdós (Centro)","1,5,6","CALLE","CONDE DUQUE","9","CENTRO","UNIVERSIDAD","28015","439723","4475438","40.42738668300474","-3.7105999955473625","/contenido/actividades/ConferenciasColoquios","",
11092569,"El miedo al rechazo","","1","0","","","2020-03-26 00:00:00.0","2020-03-26 23:59:00.0","18:30","El rechazo no es algo que temer en realidad. Es un Maestro, como todas las cosas que nos suceden en la vida. No viene a deprimirnos y paralizarnos, ni a marcarnos para siempre bajo el rótulo de 'fracasados', sino que viene a enseñarnos.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=955363129c23f610VgnVCM1000001d4a900aRCRD","IV Taller de crecimiento personal","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=053a3c2284238610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5870007f8441f010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Dámaso Alonso (Chamartín)","1,6","CALLE","MANUEL FERRERO","1","CHAMARTIN","CASTILLA","28036","441962","4479867","40.467453379213175","-3.6846112774442705","/contenido/actividades/CursosTalleres","",
11112074,"El miedo al rechazo","","1","0","","","2020-02-18 00:00:00.0","2020-02-18 23:59:00.0","19:00","Conocer y alcanzar las estrategias necesarias para amar, superar el rechazo, afrontar los miedos y superar la soledad. Sala de actividades. Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bafe56dc08cf610VgnVCM2000001f4a900aRCRD","Aprendiendo a vivir. Buscando la plenitud.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=47ef8759ffaad610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Ana María Matute (Carabanchel)","1","CALLE","ISAAC ALBENIZ","1","CARABANCHEL","SAN ISIDRO","28019","438891","4472167","40.39786734087938","-3.720088245008897","/contenido/actividades/ConferenciasColoquios","",
11112075,"El miedo y la vergüenza","","1","0","","","2020-03-17 00:00:00.0","2020-03-17 23:59:00.0","19:00","Conocer y alcanzar las estrategias necesarias para amar, superar el rechazo, afrontar los miedos y superar la soledad. Sala de actividades. Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=89cfe56dc08cf610VgnVCM2000001f4a900aRCRD","Aprendiendo a vivir. Buscando la plenitud.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=47ef8759ffaad610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Ana María Matute (Carabanchel)","1","CALLE","ISAAC ALBENIZ","1","CARABANCHEL","SAN ISIDRO","28019","438891","4472167","40.39786734087938","-3.720088245008897","/contenido/actividades/ConferenciasColoquios","",
11100112,"El nacimiento de un dragón","","1","0","","","2020-02-07 00:00:00.0","2020-02-07 23:59:00.0","18:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=49ac8a41c658f610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5870007f8441f010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Dámaso Alonso (Chamartín)","1,6","CALLE","MANUEL FERRERO","1","CHAMARTIN","CASTILLA","28036","441962","4479867","40.467453379213175","-3.6846112774442705","/contenido/actividades/CursosTalleres","/usuario/Niños",
11119198,"El Paseo del Prado y el Buen Retiro, paisaje de las Artes y las Ciencias","","1","0","","","2020-02-19 00:00:00.0","2020-02-19 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d690d24d60ff610VgnVCM2000001f4a900aRCRD","El Paseo del Prado y el Buen Retiro, paisaje de las Artes y las Ciencias","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c75bceb33d07b610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11951e79ee71c010VgnVCM1000000b205a0aRCRD","Hemeroteca Municipal","1,6","CALLE","CONDE DUQUE","11","CENTRO","UNIVERSIDAD","28015","439759","4475508","40.42802889001877","-3.710182353581842","/contenido/actividades/Exposiciones","",
11119195,"El Paseo del Prado y el Buen Retiro, paisaje de las Artes y las Ciencias","","1","0","","","2020-02-04 00:00:00.0","2020-02-04 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f690d24d60ff610VgnVCM2000001f4a900aRCRD","El Paseo del Prado y el Buen Retiro, paisaje de las Artes y las Ciencias","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c75bceb33d07b610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11951e79ee71c010VgnVCM1000000b205a0aRCRD","Hemeroteca Municipal","1,6","CALLE","CONDE DUQUE","11","CENTRO","UNIVERSIDAD","28015","439759","4475508","40.42802889001877","-3.710182353581842","/contenido/actividades/Exposiciones","",
11120760,"El secreto del éxito","","1","1","J","","2020-02-06 00:00:00.0","2020-02-27 23:59:00.0","12:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8077ac9566ff610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)","1,6","CALLE","ASCAO","4","CIUDAD LINEAL","PUEBLO NUEVO","28017","445570","4475617","40.42941133441142","-3.6416899839787695","/contenido/actividades/CursosTalleres","",
11112227,"Endometriosis y Trastorno Disfórico Premenstrual","","1","0","","","2020-02-05 00:00:00.0","2020-02-05 23:59:00.0","18:00","Enmarcada dentro del Ciclo Mujeres y Salud, la Asociación de Mujeres Progresistas de Retiro, junto con la Asociación SFC-SQM Madrid (Síndrome Fatiga Crónica y Sensibilidad Química Múltiple), organizan la conferencia 'Endometriosis y Trastorno Disfórico Premenstrual: Cuando el dolor menstrual condiciona tu vida'. Contaremos con las intervenciones de José Luis Muñoz González [Jefe de Sección de la Unidad de Endometriosis del Hospital Universitario 12 de Octubre de Madrid], Emanuela Spagnolo [Médica Facultativa de la Unidad de Endometriosis del Hospital Universitario La Paz de Madrid], Lucía Torres Gallego [Comisión de Impulso de ENDOMadrid], María López Matallana [Presidenta de la Asociación SFC-SQM Madrid (Síndrome Fatiga Crónica y Sensibilidad Química Múltiple)], y Angelines Herrero Alonso [Presidenta de la Asociación de Mujeres Progresistas de Retiro]. Se ruega acudir sin perfume por respeto a las personas con SQM.      Asociación de Mujeres Progresistas de Retiro junto con la Asociación SFC-SQM Madrid.      Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c392616609cf610VgnVCM2000001f4a900aRCRD","Conferencias en la Biblioteca Pública Municipal Eugenio Trías","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=af782616609cf610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro","1,5,6","PASEO","FERNAN NUÑEZ","24","RETIRO","LOS JERONIMOS","28009","442345","4474221","40.4166091081099","-3.6795930368034804","/contenido/actividades/ConferenciasColoquios","",
11060677,"Exposición 100 años","","0","1","L,M,X,J,V,S,D","","2019-11-15 00:00:00.0","2020-04-12 23:59:00.0","13:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cb5de623746e610VgnVCM1000001d4a900aRCRD","Biblioteca Musical 100 años","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffe2de623746e610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD","Conde Duque","1","CALLE","CONDE DUQUE","11","CENTRO","UNIVERSIDAD","28015","439759","4475508","40.42802889001877","-3.710182353581842","/contenido/actividades/Exposiciones","",
11086654,"Exposición fotoperiodismo: 'Palestina: por la libertad'","","1","1","L,M,X,J,V","","2020-01-13 00:00:00.0","2020-02-14 23:59:00.0","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=31f37b66f0e0f610VgnVCM1000001d4a900aRCRD","Exposición fotoperiodismo: 'Palestina: por la libertad'","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1e17b66f0e0f610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD","Biblioteca Pública Municipal Mario Vargas Llosa (Centro)","1,6","CALLE","BARCELO","4","CENTRO","JUSTICIA","28004","440645","4475347","40.426642215368176","-3.699722994908341","/contenido/actividades/Exposiciones","",
11107967,"Exposición 'Vivo en la carretera'","","1","1","L,M,X,J,V","","2020-03-02 00:00:00.0","2020-03-31 23:59:00.0","08:30","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=43568e8984eaf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD","Biblioteca Pública Municipal Mario Vargas Llosa (Centro)","1,6","CALLE","BARCELO","4","CENTRO","JUSTICIA","28004","440645","4475347","40.426642215368176","-3.699722994908341","/contenido/actividades/Exposiciones","",
11112226,"Expresionismo abstracto americano","","1","0","","","2020-02-10 00:00:00.0","2020-02-10 23:59:00.0","19:00","Segunda de las dos conferencias que nos ofrece Magdalena Valdés Ruiz de Assín sobre arte contemporáneo. Una de las novedades que experimenta el Arte después de la II Guerra Mundial es que su capital se traslada desde París a Nueva York. Estados Unidos liderará la vanguardia artística. El expresionismo abstracto fue todo un reto a la tradición occidental de lienzo y pincel. el pintor ya no se aproxima a su caballete con una imagen en su cabeza, sino que despliega el lienzo sobre el suelo para actuar sobre él. el proceso y el gesto de pintar serán los nuevos protagonistas.   Salón de actos.   Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0292616609cf610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro","1,5,6","PASEO","FERNAN NUÑEZ","24","RETIRO","LOS JERONIMOS","28009","442345","4474221","40.4166091081099","-3.6795930368034804","/contenido/actividades/ConferenciasColoquios","",
11094900,"Frozen","","1","0","","","2020-02-14 00:00:00.0","2020-02-14 23:59:00.0","18:00","Érase una vez, en un reino muy lejano, una profecía que condenó a los habitantes a estar sometidos al hielo durante toda su existencia. Allí vive Anna (voz de Kristen Bell,  Movie 43 ), una valiente joven que no se deja amedrantar por nada y decide emprender un viaje junto a su camarada, el reno Sven, y Kristoff, un audaz montañero (voz de Jonathan Groff,  La Conspiración ), para liberar a su reino de la maldición que lo condena a un gélido invierno eterno.   Para niñas y niños a partir de 6 años.   Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=485733ecf665f610VgnVCM1000001d4a900aRCRD","Viernes de cine en la biblioteca","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=655723ab5315e510VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)","1,6","CALLE","MARIA SEVILLA DIAGO","15","SAN BLAS-CANILLEJAS","ROSAS","28022","448214","4476029","40.433291625973624","-3.6105662311927453","/contenido/actividades/CineActividadesAudiovisuales","/usuario/Niños,/usuario/Familias",
11107994,"Gerónimo Stilton 'Nos vamos a China'","","1","0","","","2020-02-07 00:00:00.0","2020-02-07 23:59:00.0","18:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=28178e8984eaf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD","Biblioteca Pública Municipal María Lejárraga (Hortaleza)","1,6","CALLE","PRINCESA DE EBOLI","29","HORTALEZA","VALDEFUENTES","28050","444461","4482397","40.49041562546542","-3.655356751728003","/contenido/actividades/CineActividadesAudiovisuales","/usuario/Niños",
11094149,"Glóbulo tercero y la salvación de la Tierra, de Maristela Bermúdez Cancine","","1","0","","","2020-02-27 00:00:00.0","2020-02-27 23:59:00.0","19:00","Babidibu Libros pública su tercera edición que se distribuye como texto escolar es España. Maristela Bermúdez Cancine es una venezolana que mientras ejercía su profesión de ingeniero se preparó en el área de Astrología, y por eso, en el año 2001, escribe el cuento Glóbulo tercero y la salvación de la Tierra, un texto que usa las características astrológicas de los planetas para hacer un llamado a la paz, mediante la integración de voluntades y evitar hechos como el ataque a las Torres Gemelas, en Nueva York, que conmocionaron al mundo ese año. Sala de Cristal. Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=99311b11e474f610VgnVCM1000001d4a900aRCRD","Presentaciones de libros en la Biblioteca Pública Municipal Mario Vargas Llosa","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5dc9cadbb571e610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD","Biblioteca Pública Municipal Mario Vargas Llosa (Centro)","1,6","CALLE","BARCELO","4","CENTRO","JUSTICIA","28004","440645","4475347","40.426642215368176","-3.699722994908341","/contenido/actividades/RecitalesPresentacionesActosLiterarios","",
11108566,"Gnomeo y Julieta","","1","0","","","2020-02-14 00:00:00.0","2020-02-14 23:59:00.0","18:00","Sesión de cine infantil donde podremos disfrutar de la película 'Gnomeo y Julieta'.   A partir de 4 años Hora de inicio: 18:00 Hora de fin: 19:30 Sala de realización: Sala infantil Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f7aa2ca243bf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal La Elipa (Ciudad Lineal)","1,6","CALLE","NUESTRA SEÑORA DEL VILLAR","6","CIUDAD LINEAL","LA ELIPA","28017","444705","4474959","40.42342659084215","-3.651841641389484","/contenido/actividades/CineActividadesAudiovisuales","/usuario/Niños",
11084842,"Gymkhana de cifras y letras","","1","0","","","2020-02-19 00:00:00.0","2020-02-19 23:59:00.0","18:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=36cf9e38525fe610VgnVCM1000001d4a900aRCRD","Gymkhana de cifras y letras","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab9f9e38525fe610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)","1,6","CALLE","MARIA SEVILLA DIAGO","15","SAN BLAS-CANILLEJAS","ROSAS","28022","448214","4476029","40.433291625973624","-3.6105662311927453","/contenido/actividades/CursosTalleres","/usuario/Niños,/usuario/Familias",
11108913,"Hero","","1","0","","","2020-02-07 00:00:00.0","2020-02-07 23:59:00.0","18:00","Cuando China estaba dividida en siete reinos que se enfrentaron entre sí para conseguir la hegemonía, la miseria y la muerte asolaron el país. Al rey Qin, que vivía obsesionado con la idea de unificar China y convertirse en el primer Emperador, intentaron asesinarlo los otros monarcas. Entre los asesinos contratados, los más temibles eran Espada Rota, Nieve Volante y Cielo. Qin promete poder, riquezas y una audiencia privada a quien consiga vencer a los tres sicarios, pero es una tarea casi imposible. De modo que, cuando el enigmático 'Sin Nombre' llega al palacio con las legendarias armas de los asesinos, el rey se muestra impaciente por oír su historia.   No recomendada a menores de 13 años.   Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcae539f973bf610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)","1,6","CALLE","MARIA SEVILLA DIAGO","15","SAN BLAS-CANILLEJAS","ROSAS","28022","448214","4476029","40.433291625973624","-3.6105662311927453","/contenido/actividades/CineActividadesAudiovisuales","/usuario/Niños,/usuario/Familias",
